"expgender","exprace","age","sex","lab_or_online","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4"
"male","5",21,"f",0,"two_sixes",4.47213595499958,"low",5000,"high",1e+06,"low",5000,"low",NA
"male","5",21,"f",0,"three_sixes",2,"high",5600,"low",5e+05,"high",40250,"low",123
"male","5",20,"f",0,"three_sixes",2.23606797749979,"high",3500,"high",4e+06,"low",10000,"low",NA
"male","5",18,"f",0,"two_sixes",1.73205080756888,"high",5500,"low",250000,"low",2500,"low",130
"male","5",20,"f",0,"three_sixes",2,"low",4000,"low",350000,"low",25000,"high",20000
"male","5",19,"m",0,"two_sixes",17.3205080756888,"high",2800,"high",8e+05,"low",7000,"high",25000
"male","5",21,"m",0,"two_sixes",2.44948974278318,"low",NA,"low",900650,"low",7000,"low",155
"male","5",20,"f",0,"two_sixes",2,"high",3000,"high",3e+06,"low",4000,"low",500
"male","5",20,"f",0,"three_sixes",1.73205080756888,"low",2000,"high",3500000,"high",40000,"low",5000
"male","5",20,"f",0,"three_sixes",2.44948974278318,"high",4750,"high",2e+06,"low",4000,"low",2000
"male","5",19,"f",0,"two_sixes",14.6969384566991,"low",2500,"low",NA,"high",43000,"high",30000
"male","5",19,"f",0,"three_sixes",2,"low",3000,"low",3e+05,"low",NA,"low",290
"male","5",19,"f",0,"three_sixes",1.73205080756888,"high",3500,"low",2e+06,"high",40000,"low",2000
"male","5",22,"f",0,"two_sixes",4.24264068711928,"low",3500,"low",5e+05,"low",12000,"low",500
"male","5",19,"f",0,"two_sixes",1.73205080756888,"high",3000,"low",1e+06,"high",30000,"low",1200
"male","5",20,"f",0,"two_sixes",1.73205080756888,"high",2000,"low",4e+05,"high",35500,"high",10000
"male","5",19,"f",0,"two_sixes",3.46410161513775,"low",1800,"high",3e+06,"low",25000,"low",500
"male","5",19,"f",0,"two_sixes",1.73205080756888,"high",4500,"low",2e+06,"low",18000,"low",450
"male","5",18,"f",0,"three_sixes",3.16227766016838,"high",4500,"low",850000,"high",35000,"high",30000
"female","6",18,"f",0,"two_sixes",7.07106781186548,"low",3000,"low",3e+05,"high",40200,"low",NA
"female","6",20,"f",0,"three_sixes",2.44948974278318,"low",NA,"high",3e+06,"low",2500,"low",210
"female","6",18,"f",0,"three_sixes",4.47213595499958,"low",NA,"low",3e+05,"high",45000,"high",25000
"female","6",18,"f",0,"three_sixes",NA,"low",3000,"low",250000,"high",42000,"high",35000
"female","6",19,"m",0,"three_sixes",1,"high",5876,"high",4800765,"low",3000,"low",200
"female","6",18,"m",0,"three_sixes",11.7046999107196,"low",2100,"low",750000,"high",30000,"high",34000
"female","6",19,"f",0,"three_sixes",5.29150262212918,"low",NA,"low",5e+05,"high",45000,"high",2000
"female","6",18,"f",0,"three_sixes",1,"high",3000,"low",5e+05,"low",2500,"high",30000
"female","6",20,"f",0,"two_sixes",1.73205080756888,"low",2000,"low",NA,"low",5000,"low",120
"female","6",18,"f",0,"three_sixes",1.73205080756888,"low",4000,"low",5e+05,"high",40000,"low",210
"female","6",21,"f",0,"three_sixes",3.87298334620742,"low",1989,"high",4500000,"low",2050,"high",48000
"female","6",18,"f",0,"two_sixes",1.4142135623731,"low",2500,"high",3500000,"high",40000,"high",20000
"female","6",26,"f",0,"two_sixes",1.73205080756888,"low",3000,"low",350000,"low",2500,"high",40000
"female","6",18,"f",0,"three_sixes",NA,"high",2000,"low",NA,"low",6000,"high",35000
"female","6",23,"f",0,"three_sixes",0,"high",2500,"high",250000,"low",40000,"high",40000
"female","6",22,"f",0,"two_sixes",1.73205080756888,"low",3000,"high",4e+05,"low",NA,"low",400
"female","6",18,"f",0,"two_sixes",7.07106781186548,"high",3500,"high",4500000,"low",15000,"low",NA
"female","6",18,"f",0,"two_sixes",4.47213595499958,"high",4500,"low",450000,"high",30000,"low",5000
"female","6",18,"f",0,"three_sixes",1.73205080756888,"low",NA,"low",6e+05,"low",10000,"high",35000
"female","6",18,"f",0,"three_sixes",1.4142135623731,"low",3200,"high",2500050,"low",6000,"low",500
"female","6",20,"f",0,"three_sixes",3.87298334620742,"high",3000,"high",3e+06,"low",4000,"high",500
"female","6",16,"f",0,"three_sixes",2.23606797749979,"low",2000,"low",250000,"high",45000,"high",45000
"female","6",19,"f",0,"three_sixes",3.46410161513775,"high",4300,"high",3500000,"high",30000,"low",5000
"female","6",18,"m",0,"two_sixes",2,"low",5200,"low",4e+05,"high",32000,"high",30000
"female","6",18,"f",0,"two_sixes",2.44948974278318,"high",2000,"high",1e+06,"high",35000,"low",NA
"female","6",19,"m",0,"two_sixes",3.87298334620742,"low",3000,"high",3e+06,"low",27000,"high",30000
"female","6",18,"f",0,"three_sixes",3.16227766016838,"low",NA,"low",NA,"low",30000,"low",NA
"female","6",18,"m",0,"three_sixes",2.82842712474619,"low",2000,"low",5e+05,"high",43000,"high",30000
"female","6",18,"f",0,"three_sixes",5,"low",NA,"high",750000,"low",6600,"low",1500
"female","6",34,"f",0,"three_sixes",1,"low",NA,"low",1500000,"high",40000,"low",1000
"female","6",19,"m",0,"three_sixes",3.16227766016838,"high",5875,"high",3500000,"low",2287,"high",45000
"female","6",20,"m",0,"three_sixes",1.73205080756888,"low",3200,"low",215000,"low",2600,"high",40000
"female","6",19,"m",0,"two_sixes",1.4142135623731,"high",5000,"high",2500000,"low",2460,"high",24000
"female","6",18,"f",0,"two_sixes",14.6969384566991,"low",NA,"low",330000,"high",32500,"high",42000
"female","6",19,"f",0,"three_sixes",NA,"low",3000,"high",2e+06,"low",4500,"low",NA
"female","6",22,"f",0,"two_sixes",2,"high",5000,"low",4e+05,"low",4000,"low",1000
"female","6",21,"m",0,"three_sixes",1.73205080756888,"low",3000,"low",1500000,"high",26000,"low",1500
"female","6",18,"f",0,"three_sixes",2.23606797749979,"high",5500,"low",5e+05,"high",30000,"low",NA
"female","6",18,"f",0,"two_sixes",4.47213595499958,"high",5000,"low",1e+06,"low",45000,"high",15000
"female","6",18,"f",0,"two_sixes",3.16227766016838,"low",4000,"low",350000,"low",6000,"high",40000
"female","6",19,"f",0,"two_sixes",2.64575131106459,"low",3000,"low",325000,"high",36000,"high",37000
"female","6",18,"f",0,"two_sixes",2.23606797749979,"high",4000,"high",3500000,"low",2500,"high",30000
"female","6",19,"f",0,"three_sixes",3.16227766016838,"high",5500,"low",3e+05,"high",35000,"low",300
"female","6",20,"m",0,"two_sixes",2.82842712474619,"high",4862,"high",3e+06,"low",14580,"low",1500
"female","6",18,"m",0,"three_sixes",2,"high",4500,"high",1200000,"high",12000,"low",976
"female","6",18,"f",0,"three_sixes",5,"high",4000,"low",1e+06,"low",10000,"low",300
"female","6",18,"f",0,"three_sixes",3.16227766016838,"high",2500,"low",1500000,"high",36000,"low",35000
"female","6",22,"f",0,"three_sixes",1,"low",2500,"high",5e+05,"low",3000,"low",199
"female","6",26,"f",0,"three_sixes",2,"low",2000,"low",275000,"low",4500,"low",250
"female","6",20,"f",0,"three_sixes",3.16227766016838,"low",2500,"low",NA,"low",6000,"high",45000
"female","6",18,"f",0,"three_sixes",7.07106781186548,"low",2000,"high",4e+06,"high",43000,"low",150
"female","6",20,"f",0,"two_sixes",2.44948974278318,"low",NA,"high",2500000,"high",35000,"high",4000
"female","6",18,"f",0,"three_sixes",1.73205080756888,"low",2050,"high",3500000,"high",43000,"high",30000
"female","6",20,"m",0,"three_sixes",1.4142135623731,"low",3000,"low",NA,"low",20000,"low",NA
"female","6",19,"f",0,"two_sixes",3.16227766016838,"low",NA,"high",3e+06,"low",2700,"low",200
"female","6",18,"f",0,"two_sixes",7.07106781186548,"low",2000,"low",250000,"low",3000,"low",250
"female","6",18,"m",0,"two_sixes",1.73205080756888,"low",NA,"low",250000,"low",5000,"high",45000
"female","6",30,"m",0,"three_sixes",2.23606797749979,"low",5000,"low",950000,"high",26000,"low",14000
"female","6",41,"f",0,"three_sixes",0,"low",1501,"low",250000,"low",2700,"high",49000
"female","6",22,"f",0,"two_sixes",4.47213595499958,"high",5876,"high",4800765,"low",3000,"low",200
"female","6",20,"m",0,"two_sixes",2.44948974278318,"low",2500,"low",NA,"low",3600,"low",NA
"female","6",19,"m",0,"three_sixes",1.4142135623731,"low",1900,"high",4e+06,"high",43000,"high",45000
"female","6",21,"f",0,"two_sixes",1,"high",5000,"high",3500000,"high",40000,"low",300
"female","6",20,"m",0,"three_sixes",6,"low",1750,"low",350000,"low",2512,"high",40000
"female","6",18,"m",0,"two_sixes",1.73205080756888,"high",3500,"high",3e+06,"low",5000,"high",20000
"female","6",21,"f",0,"three_sixes",1.4142135623731,"low",2000,"high",1500000,"low",2100,"low",250
"female","6",21,"m",0,"three_sixes",1,"low",NA,"low",NA,"low",9780,"high",33000
"female","6",19,"f",0,"two_sixes",2.44948974278318,"high",5000,"high",4e+06,"low",NA,"high",45000
"female","6",18,"f",0,"two_sixes",3.16227766016838,"low",1600,"low",4e+05,"high",35000,"high",45000
"female","6",20,"m",0,"three_sixes",3.16227766016838,"low",2000,"low",8e+05,"high",40000,"high",30000
"female","6",22,"f",0,"three_sixes",1.73205080756888,"high",4800,"low",NA,"high",38900,"low",8000
"female","6",18,"m",0,"two_sixes",3.16227766016838,"low",NA,"low",5e+05,"low",5000,"high",10000
"female","6",18,"m",0,"two_sixes",3.74165738677394,"low",3500,"high",2500000,"high",35000,"high",10000
"female","6",21,"f",0,"three_sixes",0,"low",5000,"low",8e+05,"low",25000,"low",200
"female","6",19,"f",0,"three_sixes",3.16227766016838,"low",NA,"low",3e+05,"high",45000,"low",NA
"female","6",19,"f",0,"three_sixes",1.4142135623731,"low",3500,"low",NA,"high",37000,"high",45000
"female","6",26,"f",0,"two_sixes",2.44948974278318,"high",4000,"low",4e+05,"low",2300,"high",45000
"female","6",18,"f",0,"two_sixes",1.73205080756888,"high",5500,"low",210000,"high",40000,"high",45000
"female","6",19,"f",0,"three_sixes",NA,"low",5000,"high",3e+06,"high",45000,"low",NA
"female","6",18,"f",0,"three_sixes",1.73205080756888,"low",2000,"low",NA,"low",NA,"high",2000
"female","6",21,"f",0,"three_sixes",0,"low",2100,"low",NA,"low",40000,"high",30000
"female","6",18,"m",0,"three_sixes",NA,"low",3000,"low",225895,"high",37659,"high",45000
"female","6",19,"f",0,"three_sixes",1,"low",4500,"low",NA,"low",NA,"high",47000
"female","6",20,"f",0,"three_sixes",2.82842712474619,"high",3000,"low",NA,"low",4000,"low",250
"female","6",23,"m",0,"three_sixes",2.23606797749979,"low",3000,"high",4500000,"high",40000,"low",NA
"female","6",20,"f",0,"three_sixes",1.73205080756888,"high",4800,"low",275000,"low",3600,"high",35000
"female","6",23,"m",0,"three_sixes",2.44948974278318,"high",2400,"low",450000,"high",23350,"high",35000
"female","6",21,"f",0,"three_sixes",3.16227766016838,"high",3000,"high",3e+06,"low",10000,"high",20000
"female","6",19,"f",0,"three_sixes",1,"high",5000,"low",9e+05,"low",10000,"high",35000
"female","6",20,"f",0,"two_sixes",4.47213595499958,"low",NA,"low",2e+06,"high",36000,"low",10000
"female","6",21,"f",0,"two_sixes",3.46410161513775,"low",NA,"high",4500000,"low",4000,"high",40000
"female","6",20,"f",0,"three_sixes",0,"low",2500,"high",2e+06,"low",8000,"low",350
"female","6",19,"f",0,"three_sixes",1.4142135623731,"high",3000,"low",250000,"high",43000,"low",250
"female","6",18,"f",0,"three_sixes",NA,"high",3000,"low",NA,"high",42000,"high",27000
"female","6",21,"f",0,"three_sixes",1,"high",3000,"low",4e+05,"high",40000,"high",30000
"female","6",19,"m",0,"three_sixes",1.4142135623731,"high",5000,"low",2e+06,"high",42000,"high",30000
"female","6",18,"f",0,"two_sixes",1.73205080756888,"low",1900,"low",250000,"low",6000,"low",250
"female","6",23,"m",0,"three_sixes",1.73205080756888,"low",NA,"low",NA,"low",2045,"low",250
"female","6",18,"f",0,"two_sixes",2,"high",5875,"low",5e+05,"low",3600,"low",150
"female","6",18,"f",0,"three_sixes",1,"low",4200,"high",4500000,"low",31000,"high",40000
"female","6",18,"f",0,"three_sixes",1.73205080756888,"low",NA,"low",NA,"low",NA,"low",NA
"female","6",20,"m",0,"three_sixes",1.4142135623731,"low",NA,"low",NA,"high",32000,"high",39000
"female","6",18,"f",0,"two_sixes",3.46410161513775,"low",2000,"high",4000301,"low",5000,"high",25000
"female","6",19,"f",0,"three_sixes",1.4142135623731,"high",2000,"low",750000,"high",40000,"high",30000
"female","6",21,"f",0,"two_sixes",10,"low",1501,"low",1e+06,"low",12000,"low",600
"female","6",20,"m",0,"two_sixes",1,"low",3000,"high",2e+06,"low",2580,"high",35000
"female","6",19,"f",0,"three_sixes",2.44948974278318,"high",4300,"high",4500000,"low",16000,"high",31000
"female","6",19,"f",0,"three_sixes",2,"low",NA,"high",3569000,"low",8000,"low",900
"female","6",19,"f",0,"three_sixes",3.16227766016838,"high",3000,"low",NA,"high",39000,"high",45000
"female","6",19,"f",0,"two_sixes",6,"high",4000,"high",3e+06,"low",7000,"high",20000
"female","6",21,"f",0,"two_sixes",2.82842712474619,"high",5900,"low",3e+05,"low",4527,"high",37000
"female","6",20,"f",0,"two_sixes",3,"high",3000,"low",6e+05,"low",2548,"low",200
"female","6",21,"f",0,"two_sixes",1.4142135623731,"high",2500,"high",3800000,"low",25000,"high",32000
"female","6",21,"m",0,"two_sixes",1.73205080756888,"low",3000,"low",1e+06,"low",17000,"low",1000
"female","6",19,"f",0,"three_sixes",0,"high",3500,"high",2e+06,"low",3000,"low",1500
"female","6",21,"m",0,"three_sixes",1.4142135623731,"low",3500,"high",4e+06,"high",29028,"low",NA
"female","6",18,"f",0,"three_sixes",0,"high",3000,"high",2500000,"high",40000,"high",10000
"female","6",21,"f",0,"two_sixes",1.73205080756888,"low",3000,"high",3e+06,"low",3000,"high",40000
"female","6",21,"f",0,"three_sixes",0,"low",NA,"low",NA,"high",30000,"low",2000
"female","6",20,"m",0,"two_sixes",2.44948974278318,"high",3500,"high",3500000,"low",18000,"low",5000
"female","6",21,"f",0,"three_sixes",NA,"high",2500,"high",2100000,"high",30000,"high",25000
"female","6",21,"f",0,"two_sixes",4.24264068711928,"low",3000,"high",2500000,"high",28000,"low",250
"female","6",19,"f",0,"two_sixes",2.44948974278318,"high",4000,"low",4e+06,"high",30000,"low",30000
"female","6",20,"f",0,"two_sixes",1,"low",2500,"low",250000,"low",4000,"low",214
"female","6",22,"m",0,"two_sixes",1,"high",5250,"low",7e+05,"low",28000,"high",10000
"female","6",19,"f",0,"three_sixes",3,"high",3000,"high",1e+06,"high",20000,"high",38000
"female","6",19,"f",0,"three_sixes",2.82842712474619,"high",5000,"low",6e+05,"low",15000,"high",20000
"female","6",19,"f",0,"three_sixes",1.4142135623731,"low",NA,"high",4e+06,"high",5000,"low",NA
"female","6",21,"f",0,"three_sixes",4.47213595499958,"low",3000,"high",4e+06,"high",40000,"high",30000
"female","6",19,"f",0,"two_sixes",1.4142135623731,"low",2500,"high",1500000,"high",43000,"high",1000
"female","6",19,"f",0,"three_sixes",2,"low",4400,"low",5e+05,"high",25000,"low",300
"female","6",21,"m",0,"three_sixes",2.44948974278318,"low",1600,"high",2500000,"high",37500,"low",NA
"female","6",20,"f",0,"two_sixes",2.23606797749979,"low",5000,"low",4e+06,"low",20000,"high",36000
"female","6",20,"f",0,"three_sixes",NA,"high",3000,"low",NA,"high",45470,"high",20000
"female","6",19,"f",0,"two_sixes",14.6969384566991,"high",4890,"low",250000,"high",45400,"high",45000
"female","6",18,"f",0,"two_sixes",NA,"high",4500,"low",NA,"high",45000,"high",35000
"female","6",19,"f",0,"two_sixes",4.24264068711928,"low",2000,"low",250000,"high",30000,"high",20000
"female","6",20,"f",0,"three_sixes",2,"high",4500,"high",3e+06,"low",3000,"low",300
"female","6",18,"f",0,"three_sixes",1.4142135623731,"low",NA,"low",NA,"low",20000,"low",NA
"female","6",19,"f",0,"three_sixes",2,"high",4000,"high",2e+06,"high",30000,"high",25000
"female","6",18,"f",0,"two_sixes",1.73205080756888,"low",3500,"low",3e+06,"high",42000,"low",NA
"female","6",19,"m",0,"three_sixes",4.47213595499958,"high",5500,"low",NA,"low",23000,"high",40000
"female","6",18,"f",0,"two_sixes",2,"high",4250,"low",3e+06,"low",6000,"low",980
"female","6",20,"f",0,"two_sixes",7.07106781186548,"high",3000,"high",3e+06,"low",NA,"high",25000
"female","6",18,"m",0,"three_sixes",2.23606797749979e-05,"high",3200,"low",NA,"high",28300,"low",1500
"female","6",19,"m",0,"three_sixes",2.82842712474619,"low",3000,"high",3500000,"high",32000,"low",300
"female","10",28,"f",0,"three_sixes",0,"high",3750,"high",2e+06,"high",24000,"low",NA
"female","6",20,"f",0,"three_sixes",1,"high",3500,"high",4200000,"low",26000,"low",10000
"female","6",20,"f",0,"two_sixes",3.87298334620742,"high",3500,"low",7e+05,"low",20000,"low",1000
"female","10",18,"f",0,"two_sixes",3.46410161513775,"low",NA,"high",4e+06,"high",40000,"low",800
"female","6",18,"f",0,"two_sixes",5,"low",1700,"high",4e+06,"high",45000,"low",200
"female","10",19,"f",0,"three_sixes",1,"high",3000,"high",2e+06,"low",7000,"low",NA
"female","6",18,"f",0,"three_sixes",22.3606797749979,"high",5000,"high",3e+06,"low",3200,"high",20000
"female","6",19,"m",0,"two_sixes",1.73205080756888,"high",5500,"high",1500000,"low",5654,"high",30000
"female","10",25,"m",0,"two_sixes",3.16227766016838,"high",4897,"low",NA,"low",NA,"low",250
"female","6",20,"f",0,"three_sixes",0,"low",3300,"low",2e+06,"low",15000,"high",5000
"female","6",19,"f",0,"three_sixes",3.87298334620742,"high",4000,"low",NA,"low",10000,"high",25000
"male","6",19,"m",0,"three_sixes",2,"low",3000,"high",3500000,"high",10000,"low",300
"female","6",19,"f",0,"three_sixes",4.47213595499958,"low",4000,"low",3e+05,"high",43200,"high",30000
"female","6",19,"f",0,"three_sixes",2.44948974278318,"low",3600,"low",NA,"low",20000,"high",2300
"female","10",18,"f",0,"two_sixes",3.16227766016838,"low",NA,"low",NA,"high",45000,"high",30000
"female","10",20,"f",0,"two_sixes",1,"low",NA,"low",3e+05,"high",40000,"low",1000
"female","10",21,"f",0,"three_sixes",1.73205080756888,"low",3200,"high",3e+06,"high",30000,"high",17000
"female","10",19,"f",0,"three_sixes",1.4142135623731,"high",3000,"low",NA,"low",11000,"high",39000
"female","6",19,"f",0,"two_sixes",3.16227766016838,"low",2000,"high",3e+06,"low",4000,"low",250
"female","10",19,"f",0,"two_sixes",2.23606797749979,"low",2000,"low",2e+06,"low",5000,"low",850
"female","6",19,"f",0,"three_sixes",NA,"low",2800,"low",NA,"low",2568,"low",1000
"female","6",20,"f",0,"two_sixes",1.73205080756888,"high",3000,"low",2e+06,"low",20000,"high",19000
"female","6",20,"f",0,"three_sixes",4.47213595499958,"low",NA,"low",5e+05,"high",40000,"high",36000
"female","6",22,"f",0,"two_sixes",3.16227766016838,"high",3000,"high",2e+06,"high",30000,"high",1000
"female","10",20,"f",0,"two_sixes",3.87298334620742,"high",2500,"low",NA,"high",43000,"high",13000
"female","10",20,"f",0,"three_sixes",2.23606797749979,"low",3122,"high",3e+06,"low",5000,"low",600
"female","10",20,"f",0,"two_sixes",3,"high",4000,"high",3500000,"low",5000,"high",25000
"female","10",20,"m",0,"two_sixes",5,"low",NA,"high",250000,"low",14000,"high",2000
"female","10",22,"m",0,"two_sixes",1.4142135623731,"low",3000,"low",1500000,"high",42000,"low",1000
"female","10",19,"f",0,"three_sixes",2.23606797749979,"low",3700,"low",7e+05,"low",5350,"high",20000
"female","6",22,"f",0,"two_sixes",2.44948974278318,"high",5500,"high",2e+06,"high",41000,"high",30000
"female","6",22,"f",0,"three_sixes",0,"high",4000,"low",2e+06,"low",3000,"low",1000
"female","6",19,"f",0,"three_sixes",22.3606797749979,"low",3000,"high",3500000,"low",20000,"low",10000
"female","6",21,"f",0,"three_sixes",1.4142135623731,"low",2600,"low",NA,"low",6000,"high",20000
"female","6",20,"f",0,"three_sixes",3.16227766016838,"high",3500,"low",7e+05,"low",19000,"low",1000
"female","6",21,"f",0,"two_sixes",2.23606797749979,"high",3000,"high",3e+06,"low",NA,"low",900
"female","6",20,"f",0,"two_sixes",2.23606797749979,"high",5000,"high",289000,"high",38000,"high",30000
"female","6",21,"f",0,"two_sixes",1.4142135623731,"high",3500,"high",2000700,"low",8000,"high",150
"female","6",22,"f",0,"three_sixes",1.4142135623731,"low",3000,"low",1e+06,"high",28000,"high",20000
