"expgender","exprace","numparticipants","age","sex","lab_or_online","us_or_international","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4","gainlossgroup","gainlossDV","sunkcosta","sunkcostb","reciprocityothera","reciprocityothera.1","reciprocityusa","reciprocityusb","sunkgroup","sunkDV","gainlossgroup.1","gainlossDV.1","quoteGroup","quote","ContactGroup","Imagineddv","IATexpmath","IATexpart","IATexp.overall","d_art"
"","","",22,"f",1,1,1,1.4142135623731,0,1553.425,1,4995000,0,14711.1072,1,49000,0,2,9,NA,1,1,1,NA,0,9,0,2,1,9,0,7.25,6.66666666666667,6.66666666666667,4,0.516871015842344
"","","",50,"f",1,1,0,1,1,3106.85,1,2500000,0,NA,0,120,1,1,NA,9,NA,NA,NA,1,1,9,1,1,1,9,0,3.5,3,7,6,1.19838937386178
"","","",29,"f",1,1,0,NA,0,NA,1,2e+06,0,13123.2,1,25000,0,2,NA,5,1,1,1,NA,1,5,0,2,1,9,0,8.5,3,6.5,5.75,1.19017843486794
"","","",100,"m",1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,9,NA,2,2,1,NA,0,9,0,2,1,9,1,7,7,6.16666666666667,3.58333333333333,-0.275409378384494
"","","",31,"f",1,1,1,4.47213595499958,0,NA,0,2e+06,0,27886.8,1,20000,1,2,7,NA,1,1,1,NA,0,7,1,2,1,5,0,1.5,4.66666666666667,7,5.16666666666667,0.963415601238161
"","","",29,"f",1,1,1,1,1,4970.96,0,4e+05,0,27821.184,1,40000,1,1,NA,3,1,1,1,NA,1,3,1,1,0,9,0,4,4.5,7,5.25,-0.63904075076272
"","","",25,"m",1,1,0,1.73205080756888,0,1864.11,0,9e+05,0,28871.04,1,30000,1,1,NA,9,NA,NA,NA,1,1,9,1,1,0,9,1,4.75,7,5.5,3.25,0.703045096574457
"","","",24,"f",1,1,0,1,0,NA,1,4e+06,0,NA,1,28000,0,1,9,NA,1,1,1,NA,0,9,0,1,0,9,1,8.25,3.83333333333333,4.5,4.33333333333333,0.191843111576815
"","","",25,"m",1,1,0,1.73205080756888,0,1739.836,0,1e+06,1,26246.4,0,115,1,1,NA,7,NA,NA,NA,1,1,7,1,1,1,9,1,5.25,4.5,6.83333333333333,5.16666666666667,1.02395655229247
"","","",24,"f",1,1,0,1,0,1530.43431,0,200100,1,42650.4,0,101,0,2,9,NA,1,1,1,NA,0,9,0,2,1,9,1,5,4.5,6.16666666666667,4.83333333333333,-0.315784668542867
"","","",23,"f",1,1,1,1.73205080756888,1,3728.22,0,NA,1,26246.4,0,111,1,1,9,NA,1,1,1,NA,0,9,1,1,1,5,1,2.25,6,4.83333333333333,3.41666666666667,0.264702745816536
"","","",25,"f",1,1,0,1,0,2034.36538,0,450000,0,29035.08,1,27000,0,2,9,NA,1,1,1,NA,0,9,0,2,0,5,0,5,6.83333333333333,6.5,3.83333333333333,0.0543921914287277
"","","",34,"m",1,1,0,1.73205080756888,0,NA,1,3e+06,0,5249.28,0,NA,1,1,3,NA,NA,NA,NA,1,0,3,1,1,0,4,0,6,3.5,7,5.75,1.18150534987927
"","","",19,"m",1,1,0,1.73205080756888,1,2485.48,0,350000,0,29021.9568,1,37000,1,2,NA,7,1,1,1,NA,1,7,1,2,1,9,0,4,6.66666666666667,4.5,2.91666666666667,-0.199968272131957
"","","",40,"f",1,1,0,NA,0,NA,1,3600000,0,NA,0,NA,1,2,NA,9,1,1,1,NA,1,9,1,2,0,5,0,1,5.16666666666667,6.5,4.66666666666667,0.408128815865456
"","","",33,"f",1,1,1,1,0,3106.85,1,2300000,1,21325.2,0,18000,0,2,NA,9,1,1,1,NA,1,9,0,2,1,8,1,6.25,7,6.33333333333333,3.66666666666667,-0.396172735726344
"","","",22,"f",1,1,0,1,0,NA,1,4500000,1,28871.04,0,1000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,1,5,0,9,7,7,4,0.439947091801619
"","","",30,"f",1,1,0,1,0,3106.85,1,3800000,1,29199.12,1,25000,1,2,9,NA,1,1,1,NA,0,9,1,2,1,5,0,3.75,3.83333333333333,6.66666666666667,5.41666666666667,1.01505250870393
"","","",20,"m",1,1,0,1,0,1864.11,1,2500000,1,27886.8,1,20000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,8,0,4,6.66666666666667,6.33333333333333,3.83333333333333,0.0480633965176793
"","","",30,"f",1,1,0,1,0,NA,1,4e+06,0,36088.8,0,NA,1,1,NA,9,1,1,1,NA,1,9,1,1,0,2,1,4.75,6,6.16666666666667,4.08333333333333,NA
"","","",33,"m",1,1,1,12.4899959967968,0,4349.59,0,7e+05,0,26390.7552,0,1000,0,2,7,NA,1,1,1,NA,0,7,0,2,1,8,0,3.75,6.33333333333333,6.66666666666667,4.16666666666667,0.236865104588423
"","","",38,"m",1,1,0,2.23606797749979,1,1864.11,0,1500000,0,27558.72,1,10000,1,1,NA,9,NA,NA,NA,1,1,9,1,1,0,8,0,5.75,5.5,7,4.75,-0.142271775980512
"","","",26,"m",1,1,0,1,1,4970.96,0,750000,1,28182.072,1,20000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,5,1,2.25,7,5.33333333333333,3.16666666666667,-0.156377625175175
"","","",19,"m",1,1,1,1,0,1524.22061,1,3500000,1,28336.2696,0,5000,0,2,NA,9,1,1,1,NA,1,9,0,2,0,4,0,5.75,6.33333333333333,6.5,4.08333333333333,-0.487980684385766
"","","",30,"f",1,1,0,7.07106781186548,1,4970.96,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,1,5,1,5.33333333333333,5.83333333333333,5.5,3.83333333333333,-0.391594664163382
"","","",22,"f",1,1,0,2.44948974278318,0,NA,0,NA,0,2185.0128,0,NA,0,2,7,NA,1,1,1,NA,0,7,0,2,1,3,0,5,5.33333333333333,6.16666666666667,4.41666666666667,-0.297959272749243
"","","",24,"m",1,1,0,1.73205080756888,1,4349.59,0,NA,0,26246.4,0,10000,1,1,NA,7,1,1,1,NA,1,7,1,1,1,5,0,4.75,2.5,6.83333333333333,6.16666666666667,0.303181071283644
"","","",27,"m",1,1,0,0,0,NA,0,256000,0,NA,0,135,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,9,0,2.75,6.5,7,4.25,0.961459753779061
"","","",26,"f",1,1,1,7.07106781186548,1,5903.015,1,4900000,0,27847.4304,1,49999,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,6,0,6.25,2.83333333333333,6.5,5.83333333333333,0.778987690340871
"","","",42,"m",1,1,0,1,1,2796.165,0,2e+06,1,28214.88,0,4000,0,1,9,NA,NA,NA,NA,1,0,9,0,1,1,7,1,3.25,4.33333333333333,5.33333333333333,4.5,0.696150422972101
"","","",31,"f",1,1,1,1,0,3106.85,0,8e+05,0,17388.24,0,30000,0,1,NA,8,NA,NA,1,NA,1,8,0,1,1,5,0,4.5,4.5,5.5,4.5,1.01325247241439
"","","",32,"m",1,1,1,7.74596669241483,0,NA,1,4500000,0,26948.4912,1,3000,0,2,9,NA,1,1,1,NA,0,9,0,2,1,8,0,1.5,7,3.66666666666667,2.33333333333333,0.116103484487201
"","","",27,"m",1,1,1,1,1,1864.11,1,3e+06,0,29028.5184,1,10000,1,1,NA,9,NA,NA,NA,1,1,9,1,1,1,3,1,4.5,4.16666666666667,6.33333333333333,5.08333333333333,0.253668805472392
"","","",25,"m",1,1,1,1.4142135623731,1,2361.206,1,4e+06,0,29035.08,0,105,0,1,7,NA,NA,NA,NA,1,0,7,0,1,0,7,0,3.5,3.33333333333333,5.83333333333333,5.25,0.91727435958813
"","","",16,"f",1,1,1,1.73205080756888,0,NA,0,210000,0,28490.4672,0,109,1,1,7,NA,1,1,1,NA,0,7,1,1,0,6,0,4.75,4.33333333333333,5.16666666666667,4.41666666666667,-0.0113699670289903
"","","",28,"f",1,1,0,1,0,3106.85,0,3e+06,0,24606,0,1000,0,2,NA,9,1,1,1,NA,1,9,0,2,0,6,1,5.75,7,7,4,0.00892046014611284
"","","",30,"f",1,1,0,1,0,2485.48,0,NA,0,29005.5528,0,NA,0,2,NA,8,NA,NA,NA,1,1,8,0,2,1,4,0,4.25,5,5.83333333333333,4.41666666666667,0.538603555834614
"","","",20,"f",1,1,0,2.64575131106459,0,NA,1,2500000,0,NA,0,NA,1,1,7,NA,NA,NA,NA,1,0,7,1,1,1,4,1,2,6,6.16666666666667,4.08333333333333,1.00721620471559
"","","",25,"f",1,1,0,NA,0,1516.1428,0,202000,0,NA,1,48900,0,1,9,NA,1,1,1,NA,0,9,0,1,1,5,1,4,4.5,5.83333333333333,4.66666666666667,-0.124351999410884
"","","",21,"m",1,1,0,4,0,2796.165,1,3e+06,1,27824.4648,1,30000,0,2,6,NA,NA,NA,NA,1,0,6,0,2,1,7,1,7.5,6.16666666666667,6.16666666666667,4,0.673712341276364
"","","",26,"m",1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,7,NA,1,1,1,NA,0,7,0,2,0,7,0,3,6.83333333333333,5.66666666666667,3.41666666666667,0.124934249539302
"","","",25,"m",1,1,1,1,0,3106.85,0,NA,0,28871.04,0,NA,1,2,NA,8,NA,NA,NA,1,1,8,1,2,0,5,0,3.75,4.33333333333333,6.16666666666667,4.91666666666667,0.408923635417873
"","","",26,"m",1,1,1,3.87298334620742,0,2112.658,0,4e+06,0,26738.52,1,48500,0,1,8,NA,NA,NA,NA,1,0,8,0,1,1,1,0,8.25,5,6.33333333333333,4.66666666666667,0.0802346215695869
"","","",29,"f",1,1,1,1.4142135623731,1,3106.85,0,NA,1,29035.08,0,106,1,2,9,NA,1,1,1,NA,0,9,1,2,0,1,0,3.75,6.66666666666667,6.83333333333333,4.08333333333333,0.480460058859206
"","","",26,"f",1,1,0,0,0,NA,0,213406,0,26246.4,0,107,0,2,NA,9,NA,NA,NA,NA,1,9,0,2,0,5,0,5.25,4.66666666666667,5.16666666666667,4.25,0.635341969762412
"","","",21,"f",1,1,1,2.44948974278318,0,3728.22,0,NA,1,32086.224,0,600,1,2,NA,7,1,1,1,NA,1,7,1,2,0,5,1,3.75,2.83333333333333,4,4.58333333333333,0.327887790848797
"","","",33,"m",1,1,0,1,1,4970.96,0,3500000,1,29028.5184,1,40000,0,2,NA,1,NA,NA,NA,1,1,1,0,2,1,9,1,6,5.5,4,3.25,-0.297397735497986
"","","",30,"m",1,1,0,NA,0,NA,0,3500000,0,29028.5184,1,30000,0,1,NA,5,1,1,1,NA,1,5,0,1,1,7,1,6,4.16666666666667,6,4.91666666666667,0.901375609285531
"","","",25,"f",1,1,0,1.73205080756888,0,1553.425,0,NA,0,3500.6136,0,NA,0,NA,NA,9,NA,NA,NA,1,1,9,0,NA,0,4,0,4.5,2.83333333333333,6.5,5.83333333333333,0.254087289468468
"","","",24,"f",1,1,0,NA,0,3106.85,0,NA,1,26246.4,0,NA,0,2,NA,3,2,2,2,NA,1,3,0,2,1,8,1,4.25,6.5,5.83333333333333,3.66666666666667,-0.287520583376467
"","","",19,"f",1,1,0,2,1,4970.96,1,4555000,1,27883.5192,0,145,1,2,9,NA,1,1,1,NA,0,9,1,2,1,9,0,6.5,4.5,5.83333333333333,4.66666666666667,0.038634056397721
"","","",26,"m",1,1,1,1,1,1864.11,1,3e+06,1,27847.4304,1,5000,0,2,9,NA,NA,NA,NA,2,0,9,0,2,0,9,1,3,4,6.66666666666667,5.33333333333333,0.413130035250149
"","","",27,"f",1,1,1,1.73205080756888,0,1526.08472,0,200367,1,45494.8536,0,101,1,2,NA,9,1,1,1,NA,1,9,1,2,0,9,0,8,4,7,5.5,0.532150647787544
"","","",21,"f",1,1,0,1,0,1558.39596,0,NA,0,29028.5184,1,34580,1,2,NA,8,NA,NA,NA,1,1,8,1,2,0,5,0,4.5,4.16666666666667,4.83333333333333,4.33333333333333,0.421080661510712
"","","",23,"m",1,1,0,1,0,NA,0,NA,0,NA,0,NA,1,2,9,NA,NA,NA,NA,1,0,9,1,2,0,3,0,1.5,6.66666666666667,6.66666666666667,4,-0.0059140325965011
"","","",24,"f",1,1,0,1,1,5592.33,0,NA,0,8202,0,1000,1,1,9,NA,NA,NA,NA,2,0,9,1,1,1,9,0,4,6.16666666666667,3.83333333333333,2.83333333333333,0.146436868003092
"","","",34,"m",1,1,1,2.44948974278318,1,2796.165,0,3e+06,0,29031.7992,1,10000,0,2,NA,9,2,2,2,NA,1,9,0,2,1,4,1,1.75,3,5,5,-0.33165710953516
"","","",23,"m",1,1,0,1.4142135623731,0,1665.2716,0,200500,0,NA,0,115,0,1,NA,9,NA,NA,NA,1,1,9,0,1,0,9,0,7.25,6.16666666666667,5.16666666666667,3.5,0.657380778360061
"","","",40,"f",1,1,0,1,0,3106.85,0,5e+05,0,16404,1,20000,1,1,NA,4,1,1,1,NA,1,4,1,1,1,5,0,5,4.83333333333333,7,5.08333333333333,0.896361594376521
"","","",31,"f",1,1,1,1.4142135623731,1,5445.06531,1,3200000,1,29015.3952,0,112,0,2,NA,9,1,1,1,NA,1,9,0,2,1,6,0,2.25,4.83333333333333,6.5,4.83333333333333,0.955498543764417
"","","",26,"m",1,1,0,0,0,1739.836,0,NA,0,28542.96,0,NA,1,2,NA,9,1,1,1,NA,1,9,1,2,1,9,1,2.5,3.83333333333333,5.5,4.83333333333333,0.107330065915615
"","","",24,"f",1,1,0,NA,0,NA,1,3e+06,0,27886.8,1,20000,1,2,9,NA,1,1,1,NA,0,9,1,2,0,7,0,2.25,5.16666666666667,6.5,4.66666666666667,0.892200930731013
"","","",24,"f",1,1,1,4.47213595499958,0,NA,1,3500000,1,29527.2,0,30000,1,1,NA,6,1,1,1,NA,1,6,1,1,1,9,1,5.5,3.16666666666667,6.5,5.66666666666667,1.10188253262458
"","","",42,"f",1,1,1,1,0,1864.11,0,3e+06,1,29028.5184,1,39000,1,1,8,NA,1,1,1,NA,0,8,1,1,1,6,1,4.5,5.83333333333333,7,4.58333333333333,0.122595936911138
"","","",55,"f",1,1,0,1,0,NA,0,205000,1,26574.48,0,110,1,1,8,NA,1,1,1,NA,0,8,1,1,0,4,0,4.5,6.16666666666667,5.66666666666667,3.75,0.516126305781469
"","","",22,"f",1,1,0,0,0,NA,0,NA,1,26902.56,0,NA,1,1,8,NA,1,1,2,NA,0,8,1,1,1,9,0,6.5,3.16666666666667,6.5,5.66666666666667,1.0452550904464
"","","",29,"f",1,1,1,1,0,2485.48,0,2e+06,0,19684.8,1,15000,0,2,9,NA,2,2,2,NA,0,9,0,2,1,2,0,5.5,3.16666666666667,7,5.91666666666667,0.937148544712255
"","","",27,"m",1,1,1,10,0,2485.48,1,4e+06,1,27558.72,0,10000,1,1,9,NA,1,1,1,NA,0,9,1,1,1,7,0,2.5,6.83333333333333,6.66666666666667,3.91666666666667,NA
"","","",22,"f",1,1,0,NA,0,NA,0,NA,0,NA,0,150,0,2,NA,9,1,1,1,NA,1,9,0,2,1,5,1,5,5.83333333333333,6.33333333333333,4.25,0.108007615235675
"","","",23,"m",1,1,0,5,0,NA,1,4e+06,0,NA,1,38000,1,2,NA,7,1,1,1,NA,1,7,1,2,1,3,1,3.75,4.5,6.16666666666667,4.83333333333333,0.371795295457524
"","","",29,"f",1,1,1,3.46410161513775,0,NA,0,NA,0,NA,1,45000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,8,1,7,6.16666666666667,6.66666666666667,4.25,-0.286126766520768
"","","",29,"f",1,1,1,1,1,1864.11,0,NA,0,29028.5184,0,NA,0,2,NA,7,NA,NA,NA,1,1,7,0,2,1,5,0,4.5,5.5,5,3.75,0.481249273648816
"","","",20,"f",1,1,1,1,0,NA,0,2e+06,1,42650.4,0,NA,1,2,NA,8,1,1,1,NA,1,8,1,2,0,7,1,3.75,2.5,6.66666666666667,6.08333333333333,-0.0603274796940128
"","","",20,"f",1,1,1,1,1,5592.33,0,NA,0,9186.24,0,123,0,2,NA,5,NA,NA,NA,1,1,5,0,2,0,2,1,1,2.5,6.66666666666667,6.08333333333333,0.661944683989964
"","","",28,"f",1,1,1,3.16227766016838,0,NA,1,3e+06,0,NA,1,10000,1,1,NA,9,NA,NA,NA,1,1,9,1,1,1,3,0,4.75,5.33333333333333,7,4.83333333333333,0.547511143277876
"","","",25,"f",1,1,1,1.73205080756888,0,NA,0,NA,1,29527.2,0,NA,0,1,5,NA,1,1,1,NA,0,5,0,1,1,9,0,4.5,3.66666666666667,6.83333333333333,5.58333333333333,0.340285961330253
"","","",19,"f",1,1,1,1.4142135623731,1,5893.69445,0,NA,0,29028.5184,0,5847,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,8,0,6,4.5,5.83333333333333,4.66666666666667,-0.0177140659574505
"","","",26,"f",1,1,0,2.23606797749979,1,4970.96,1,2e+06,0,NA,1,49800,1,2,NA,4,NA,NA,NA,1,1,4,1,2,0,7,1,5.5,5,6.16666666666667,4.58333333333333,0.390216144784296
"","","",26,"f",1,1,1,1,1,3728.22,1,4e+06,1,26574.48,1,20000,1,2,NA,9,1,1,1,NA,1,9,1,2,0,4,0,2.75,6.66666666666667,6.33333333333333,3.83333333333333,0.538926049560277
"","","",26,"m",1,1,0,1,1,2569.36495,0,NA,0,29035.08,1,39000,0,2,9,NA,1,1,1,NA,0,9,0,2,1,9,1,7.25,6.5,6,3.75,0.326308814363087
"","","",24,"f",1,1,0,1.73205080756888,1,5405.919,1,4300000,0,NA,1,45000,1,2,9,NA,NA,NA,NA,1,0,9,1,2,0,5,0,7.25,2.16666666666667,7,6.41666666666667,0.854469564044628
"","","",25,"f",1,1,1,1,0,3728.22,0,4e+06,0,29028.5184,0,130,1,1,9,NA,NA,NA,NA,1,0,9,1,1,0,4,1,5.25,5.83333333333333,6.16666666666667,4.16666666666667,0.38342156320901
"","","",21,"f",1,1,0,3.46410161513775,0,NA,1,4e+06,0,26246.4,0,10000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,4,0,5,5.16666666666667,4.33333333333333,3.58333333333333,0.865492171313938
"","","",28,"f",1,1,0,1.73205080756888,0,NA,0,210000,0,29028.5184,0,140,1,2,NA,9,NA,NA,NA,1,1,9,1,2,0,3,1,3,5.5,6.66666666666667,4.58333333333333,0.837847092990431
"","","",37,"m",1,1,0,1,0,3728.22,0,7e+05,1,27886.8,0,400,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,8,0,3.75,3.16666666666667,6.66666666666667,5.75,0.570718063231749
"","","",26,"f",1,1,0,NA,0,1538.51212,1,4500000,0,26246.4,0,190,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,4,1,3.75,4.5,4.66666666666667,4.08333333333333,0.583134949203205
"","","",27,"f",1,1,1,1.73205080756888,1,4349.59,0,5e+05,1,39369.6,0,10000,0,2,8,NA,1,1,1,NA,0,8,0,2,0,4,0,7.5,5,6.16666666666667,4.58333333333333,0.875716858186815
"","","",25,"f",1,1,1,7.07106781186548,0,1864.11,0,5e+05,0,27886.8,1,30000,1,2,NA,9,1,1,1,NA,1,9,1,2,0,5,0,4.25,4.33333333333333,5.5,4.58333333333333,0.355170456482859
"","","",23,"m",1,1,0,1.4142135623731,1,2485.48,0,2e+06,0,26246.4,1,15000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,6,0,2,6.83333333333333,6.5,3.83333333333333,0.000554649378559979
"","","",18,"f",1,1,0,1.73205080756888,0,NA,0,NA,0,2132.52,0,NA,1,2,NA,9,1,1,1,NA,1,9,1,2,1,7,0,8,2.5,6.5,6,0.608789062384013
"","","",25,"f",1,1,1,1.73205080756888,0,2485.48,0,NA,0,19192.68,1,40000,1,2,NA,9,NA,NA,NA,1,1,9,1,2,1,5,0,2.5,4.16666666666667,6.5,5.16666666666667,1.28855826840713
"","","",23,"m",1,1,0,NA,1,1864.11,1,4e+06,0,18372.48,0,120,0,2,9,NA,1,1,2,NA,0,9,0,2,0,5,1,5.75,3.33333333333333,6,5.33333333333333,1.16282031461385
"","","",17,"m",1,1,0,4.12310562561766,1,1865.97411,0,413000,0,29028.5184,0,NA,1,1,7,NA,1,1,1,NA,0,7,1,1,0,6,1,3.75,5.83333333333333,6.33333333333333,4.25,-0.145367593344777
"","","",20,"f",1,1,0,2,0,2485.48,0,2e+06,0,26246.4,0,NA,1,2,3,NA,NA,NA,NA,1,0,3,1,2,1,5,0,3.5,3.66666666666667,5.8,5,0.187546268169471
"","","",32,"f",1,1,0,0,0,NA,0,NA,0,29028.5184,0,NA,0,1,NA,9,NA,NA,NA,1,1,9,0,1,1,8,0,4.5,6,6.33333333333333,4.16666666666667,-0.0407535782319986
"female","6","4",18,"f",0,0,0,1.73205080756888,1,2000,0,NA,0,NA,1,20000,0,2,NA,9,2,2,2,NA,1,9,0,2,1,6,0,5.5,4.66666666666667,5.66666666666667,4.5,0.664041725111308
"female","6","4",18,"m",0,0,0,3.16227766016838,0,1600,0,250000,1,43000,0,1000,0,2,9,NA,1,1,2,NA,0,9,0,2,0,5,0,2.5,5.66666666666667,4.16666666666667,3.25,0.283308523993331
"female","6","4",18,"f",0,0,1,1.4142135623731,0,2700,1,4e+06,1,32000,1,22000,1,1,NA,9,2,2,2,NA,1,9,1,1,0,5,0,2.25,3.33333333333333,5.66666666666667,5.16666666666667,0.91158826941891
"female","6","4",18,"f",0,0,1,2.23606797749979,1,3750,0,2e+06,1,38000,1,30000,1,2,NA,9,2,2,2,NA,1,9,1,2,1,5,1,3,6,5.5,3.75,0.40696665529881
"female","6","6",18,"f",0,0,1,14.6969384566991,0,NA,0,NA,0,NA,0,NA,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,3,0,5,5.66666666666667,6.33333333333333,4.33333333333333,0.145321869058262
"female","6","6",18,"f",0,0,0,3.87298334620742,0,3500,1,3e+06,0,6400,1,38000,0,2,9,NA,NA,NA,NA,2,0,9,0,2,0,3,1,3.75,3.33333333333333,7,5.72727272727273,-0.0254773904848321
"female","6",".",18,"f",0,0,0,0,0,5000,1,4e+06,1,3000,1,5000,1,1,9,NA,1,1,2,NA,0,9,1,1,0,6,0,2,4.83333333333333,5,4.08333333333333,-0.598591703353325
"female","6","6",19,"f",0,0,0,1,0,3000,0,5e+05,1,40000,0,1000,1,2,NA,6,1,1,1,NA,1,6,1,2,1,4,1,4,4.5,6.66666666666667,5.08333333333333,-0.234003128597057
"female","6","6",18,"f",0,0,0,1.4142135623731,1,4500,0,350000,1,36000,1,30000,0,2,9,NA,NA,NA,NA,NA,0,9,0,2,1,2,1,2.75,3.16666666666667,4.83333333333333,4.83333333333333,0.633038243273335
"female","6","6",18,"f",0,0,0,1.4142135623731,1,4500,0,2e+06,0,7850,0,300,0,2,NA,7,NA,NA,NA,1,1,7,0,2,0,7,0,6.75,4.33333333333333,6.83333333333333,5.25,0.275850674604392
"female","6","6",18,"m",0,0,1,1.73205080756888,0,3000,0,NA,1,43500,0,234,0,2,9,NA,NA,NA,NA,1,0,9,0,2,1,8,0,3.25,5.83333333333333,6.16666666666667,4.16666666666667,1.09332664233897
"female","6","6",18,"f",0,0,1,2,1,5500,1,4999999,1,40000,1,49000,0,1,NA,9,2,2,2,NA,1,9,0,1,0,6,1,7.25,2.66666666666667,6.66666666666667,6,0.277646611988879
"female","6","6",18,"f",0,0,1,1.73205080756888,1,5000,1,3e+06,0,5000,1,40000,0,1,9,NA,NA,NA,NA,1,0,9,0,1,1,4,0,5,3.5,5.16666666666667,4.83333333333333,1.34602268533669
"female","6","6",18,"m",0,0,1,3.87298334620742,1,5750,1,2500000,0,15250,1,47500,1,2,NA,9,2,2,2,NA,1,9,1,2,1,3,1,6.25,7,2.83333333333333,1.91666666666667,0.626694361312881
"female","6","6",18,"m",0,0,1,4.24264068711928,0,NA,1,2500000,1,45100,0,10000,1,2,NA,9,NA,NA,NA,1,1,9,1,2,0,5,1,2,3.66666666666667,4.5,4.41666666666667,-0.258768743880597
"female","6","6",18,"f",0,0,0,2.44948974278318,0,NA,1,3e+06,0,18000,1,35000,1,1,NA,5,2,2,2,NA,1,5,1,1,1,5,0,4,5.66666666666667,5.66666666666667,4,-0.425970181744764
"male","6","4",19,"m",0,0,1,1.73205080756888,0,3000,0,2e+06,1,43000,1,40000,0,1,5,NA,NA,NA,NA,1,0,5,0,1,1,8,0,5.25,5.16666666666667,6,4.41666666666667,0.512523573588909
"male","6","4",18,"m",0,0,0,0,1,3500,1,4500000,1,31000,1,40000,1,2,9,NA,NA,NA,NA,2,0,9,1,2,0,1,0,1.5,3,4.5,4.75,0.749689501142717
"female","6","6",18,"f",0,0,0,1.73205080756888,1,4000,1,3e+06,1,40000,1,20000,0,2,9,NA,NA,NA,NA,2,0,9,0,2,0,6,0,2.75,2,5.33333333333333,5.66666666666667,0.226278986130189
"female","6","6",18,"f",0,0,1,1,0,3000,1,2e+06,0,5000,0,500,1,1,9,NA,2,2,2,NA,0,9,1,1,0,5,1,3.75,6,7,4.5,1.0737853548627
"female","6","6",19,"f",0,0,0,1.4142135623731,0,2600,0,6e+05,1,43600,1,25000,0,1,NA,9,NA,NA,NA,2,1,9,0,1,1,3,0,3.25,6,7,4.5,0.384224372593037
"male","10","6",18,"m",0,0,0,0,1,5649,0,450000,0,6248,1,49999,0,1,9,NA,2,2,2,NA,0,9,0,1,0,3,1,4.75,5.83333333333333,7,4.58333333333333,0.240880565160864
"male","6","6",19,"m",0,0,0,1,0,2000,1,3e+06,0,5760,0,150,0,2,9,NA,NA,NA,NA,2,0,9,0,2,0,4,1,5.25,6.4,4.16666666666667,3,0.0120115124702996
"male","6","6",18,"m",0,0,0,2.23606797749979,0,2500,1,1e+06,0,18000,1,10000,0,1,NA,9,1,1,1,NA,1,9,0,1,1,1,1,6.25,6.33333333333333,6,3.83333333333333,0.256046565151293
"female","2","6",19,"f",0,0,0,0,1,5600,1,1e+06,1,40000,1,10000,1,1,NA,6,NA,NA,NA,1,1,6,1,1,1,5,0,4.25,3,7,6,-0.617205533837609
"female","6","6",20,"f",0,0,0,1.73205080756888,0,5000,1,1e+06,1,43000,0,2000,0,1,NA,6,2,2,2,NA,1,6,0,1,0,5,0,1.75,2.33333333333333,5.33333333333333,5.5,0.545694819426352
"female","6","6",18,"f",0,0,0,1.4142135623731,1,3750,0,NA,0,NA,0,16000,1,2,9,NA,2,2,2,NA,0,9,1,2,0,4,1,8.5,6.66666666666667,7,4.16666666666667,-0.0587325835921625
"female","10","6",19,"f",0,0,0,1.4142135623731,1,2500,0,245600,0,2500,1,28650,0,1,NA,9,NA,NA,NA,1,1,9,0,1,1,9,0,2.75,5,7,5,0.197578901840806
"male","10","6",18,"m",0,0,0,1.4142135623731,0,2359,0,285000,0,3742,0,600,0,2,9,NA,NA,NA,NA,2,0,9,0,2,1,3,0,1,5.8,2.5,2.36363636363636,-0.992063143395508
"male","6","6",18,"m",0,0,0,0,1,5900,1,4900000,1,45000,1,40000,1,1,NA,9,2,2,2,NA,1,9,1,1,0,9,0,6.5,6.66666666666667,5.5,3.41666666666667,-0.674785395852487
"female","6","6",18,"m",0,0,1,3.16227766016838,0,NA,0,1e+06,1,11540,0,250,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,9,0,5.25,5,5.66666666666667,4.33333333333333,0.130744543555542
"female","6","6",18,"f",0,0,1,1.73205080756888,0,2500,1,4800000,1,43000,0,250,1,1,9,NA,1,1,1,NA,0,9,1,1,1,4,0,2.25,2.66666666666667,6.16666666666667,5.75,1.2310406321402
"male","6","6",20,"m",0,0,0,1,0,3800,1,2500000,1,32000,0,11000,1,1,NA,7,NA,NA,NA,1,1,7,1,1,1,9,0,5,4.66666666666667,4.5,3.91666666666667,0.783933742025447
