"nation","nation_religiosity","age","nation_education","mf_harm","mf_fairness","mf_ingroup","mf_authority","mf_purity","mf_harm_group","mf_fairness_group","mf_purity_group","mf_ingroup_group","mf_authority_group"
"Swiss",41.5,24,872,6,5.25,4.6,4,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5,4,3.2,2.4,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,5.25,4.5,3.6,2,2.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5,4.75,4.8,2.8,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.25,4.75,4.2,3.6,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,19,872,4.75,5.75,5.4,4.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5,4.25,3.8,2.6,3.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,3,3,3,3,3,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,4.5,5.25,2.6,1.6,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,40,872,5.25,5.25,3.8,2.4,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4.5,6,5.2,5,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.75,5.5,5.4,3.6,5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,28,872,5,5,3.4,3.4,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,6,5,3.2,4.4,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,5.5,5,4,3.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.5,4.75,4,1.8,2.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,27,872,3.5,5,3.8,2,1.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,28,872,4.25,4.25,4.4,4,5.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.5,5,4.8,3,5.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.25,5.25,3.8,3.6,5.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5,5,4,3,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,6,5.5,5,4.8,5.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,26,872,5,5,3.6,2.8,2.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5,4,3.4,3.4,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.75,5,4.6,4.2,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,42,872,6,5.75,4.8,3.6,5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5,4.25,4.8,4.2,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,4.75,5,4.6,4.6,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,28,872,5.75,5.75,5.8,4,6,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.25,5.75,3.4,3.4,3.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,NA,872,5,5.25,3.4,4.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,6,5.5,3.8,3,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.5,4.75,5,3.8,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5,5.5,4.2,4.8,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,29,872,3.75,5,5,3.6,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,5.75,5,4.4,4.2,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,34,872,6,4,3.4,3,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5,4.5,5,4,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5,4.5,4.2,2.8,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,6,5.5,4.4,4.4,5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.25,4.5,4.6,4.4,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,4.75,4,3,3.6,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,3.5,3.75,3.6,1,1,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,4.25,4.25,4.4,4,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,3.25,5.5,4.2,3.4,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.5,4.5,4.2,3,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,5,5,4.2,3,4.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,20,872,5.75,5,5,4.2,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5,4.5,4,3,3.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5,4.5,3,3.4,3.66666666666667,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,4.75,4.25,4.6,3.2,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,18,872,5,5.25,4,4.4,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,40,872,5.75,5.5,4.8,3,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,4.75,4.5,4.2,3.8,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.75,5.5,4.4,3.8,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,32,872,2.75,2.25,2.4,1.8,2.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,27,872,5.75,5,5,4,5.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,4.25,4.5,4.4,4.2,3.66666666666667,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,48,872,5.33333333333333,5.75,4.6,4.6,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.5,5.5,4.8,4.8,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5,4.25,4,3.2,3,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.75,5,3,3.4,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,28,872,3.25,2.5,3.8,3.6,4,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,22,872,5.25,4.5,3.6,3.6,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,39,872,5.5,5,4,2.8,3.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,24,872,5.5,5.25,4.6,2.4,3.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.25,4.75,3.8,3,3,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,28,872,5.5,6,5.2,4,5.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,19,872,6,4.75,2.8,2.6,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,NA,872,5.75,5.25,3.2,4.2,5.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,25,872,4.75,4,2.8,3.4,3,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,21,872,5.75,6,5.25,5,5.5,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,19,872,4.5,4.75,4.4,3.6,4.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,26,872,4.75,4.5,3.4,3,3.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,23,872,5.75,4,4.2,2.2,4.75,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"Swiss",41.5,32,872,5,4.75,4.4,3.4,2.25,5.09180790960452,4.77754237288136,4.10522598870056,4.10042372881356,3.45805084745763
"taiwan",45,20,NA,5.25,4.75,4.8,4.4,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,5,5.25,4,4.4,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,4.5,4,3.2,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.75,4.75,5.6,4.6,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.5,4.25,4.4,4.6,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4,4,4,3.8,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,4.75,2.4,4.2,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,NA,NA,4,4.5,4.6,3.6,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,6,5.75,5.6,4.8,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,6,5.8,4.6,6,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4,3.75,4,4,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.25,5,5,3.8,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.75,5.25,4.4,4.6,5.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,5.25,5,3.8,3.6,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,6,5.5,5.2,4.6,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,5,4,5.8,3.6,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,5.75,5,5.4,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,4.5,4,4.4,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,6,5.75,5.8,4,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.5,4.75,4.2,4.4,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.75,4,4.6,4.2,2.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.25,5,5,4.4,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.25,3.75,4.8,4,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.5,4.75,5.2,4.6,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.25,3.75,4.6,4,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,6,5.25,5.8,5.4,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,5,5.2,5,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5,5.25,3.4,3.4,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,6,6,6,6,6,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,4.25,4,4,3.6,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,5,2,3.8,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,5,4.6,5.2,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.25,4.75,4,4.2,3.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4,4.5,5,3.6,3.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.25,4.5,4.8,4.4,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,24,NA,4.75,5,4.4,4.8,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.5,4,4.8,4.6,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.75,5,4.8,4.2,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,6,5.5,5.6,4.4,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5,4.25,4,4,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.75,5,5,4.2,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5,5,3.4,3,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,5,4.25,4.6,4.6,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,3.5,4,3.8,3.8,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,5.5,5.5,5,5.2,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,5.75,5.6,5,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.5,5.75,4.8,4.2,5.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,6,6,5.6,6,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,4.5,3.75,3.2,2.8,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.25,5.5,4.4,4.8,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,5.5,6,5.2,5.2,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,4.25,4.75,4.8,4.4,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4,4.75,4,4.2,3.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5,5,4.8,4.8,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.5,4.25,4.2,2.6,1.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,NA,NA,4.5,5,5.4,5.4,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,2.25,2,2.2,3,3,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,5,5,5.2,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,4.75,5,4.8,4.6,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.5,4.25,4.8,3.6,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,5.5,4.6,4.6,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,NA,NA,5.25,4.75,4,4.4,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,6,5.5,5,5.4,5.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,4.5,5.5,4.8,4.4,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,5.25,5.25,5.2,4.4,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,4.25,4.75,4.8,4.4,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,4.75,4.5,4.2,4.2,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,3.25,5,2.2,3,2.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,6,6,3,3,3,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,4.25,3.75,4,4,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,27,NA,5,4,5.4,5.6,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.25,5,3.6,4.2,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,16,NA,3.5,4.25,4.4,3.6,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5,4,6,5.2,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5,4,6,5.2,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,6,5.25,5.2,5.4,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,4.75,5,5,4.6,4.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.25,3.75,3.4,3.2,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,5.5,4.5,4.4,4.8,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.5,4.75,4.6,3.6,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,3.5,4,4.2,4.2,3,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,5.75,5,5,4.4,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.25,5.25,5.4,5,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.5,4.75,5,4.6,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,5.5,5.4,4.6,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,3.25,3.5,3.4,3.2,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,4.75,5.25,4.8,4.2,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,4,4.25,5.2,4.2,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,4.25,4.5,4.2,3.4,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,3.5,4.25,4,3.2,3,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,20,NA,5.5,4.5,4.6,4,4.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,4.75,4.5,5,3.6,4.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,5.75,5.5,5.2,4.8,5.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,4.5,4,4,4.2,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,NA,NA,3.75,4.25,5.6,4.8,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,4.5,5,3.8,4.2,3,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,23,NA,5.5,5,5.2,5,5.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,5,3.75,3,3.8,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.75,4.75,3.4,2.6,2.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.5,4.5,4,4.4,4,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,5.5,5.5,5.4,4.6,5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,18,NA,4.25,4.5,4.4,3.4,3.25,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,5.25,4.25,4,4,3.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,22,NA,2.5,2,2.6,2.4,3,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,21,NA,3.75,4.75,4.4,4,3.5,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"taiwan",45,19,NA,6,5.75,5.2,5.6,5.75,4.84198113207547,4.73820754716981,4.27830188679245,4.54905660377359,4.26603773584906
"Turkey",89.5,21,583,4.75,4.5,4.6,4.4,5.25,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,19,583,5.25,4,4.2,4,4.25,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,18,583,5.5,5.25,5.4,5.2,4.75,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,19,583,4.75,5.5,4.8,4.4,3.5,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,21,583,5,5.25,5,5.4,5.25,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,19,583,6,5.5,5.4,4.8,5.75,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,19,583,5.75,5.75,5.6,4.6,5.25,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,20,583,5.75,6,5,3.6,6,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,21,583,4.5,4.5,4.2,4,5,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,21,583,4.5,4,4.8,4,3.5,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,19,583,5.75,4.5,5.6,5.8,5.75,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,19,583,5.25,4.5,4.8,4,4.5,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,20,583,5,5,5,5.2,4,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
"Turkey",89.5,21,583,5.75,3.5,6,3.6,6,5.29772727272727,4.95227272727273,4.43181818181818,4.95818181818182,4.16545454545455
